23	1813
23	1814
23	1815
23	1816
23	1817
23	1818
23	1819
23	1820
30	1822
30	1823
30	1824
30	1825
30	1826
30	1827
30	1828
30	1829
30	1830
30	1831
30	1832
30	1833
30	1834
30	1835
30	1836
30	1837
30	1838
30	1839
30	1840
24	1845
24	1846
24	1847
24	1848
24	1849
24	1850
24	1851
24	1852
24	1853
24	1854
24	1855
24	1856
24	1857
24	1858
24	1859
24	1860
19	1861
19	1862
19	1863
19	1864
19	1865
19	1866
19	1867
19	1868
19	1869
19	1871
19	1872
19	1873
19	1874
19	1875
19	1876
19	1877
19	1878
19	1879
21	1881
21	1882
21	1883
21	1884
21	1885
21	1886
21	1887
21	1888
21	1889
21	1890
21	1891
21	1892
21	1893
21	1894
21	1895
21	1896
21	1897
21	1898
21	1899
21	1900
21	1901
21	1902
21	1903
21	1904
21	1905
21	1906
21	1907
21	1908
21	1909
21	1910
21	1911
21	1912
21	1913
21	1914
21	1915
21	1916
21	1917
21	1918
21	1919
21	1920
21	1921
21	1922
21	1923
21	1924
21	1925
21	1926
21	1927
21	1928
21	1929
21	1930
21	1931
21	1932
21	1933
21	1934
21	1935
21	1936
21	1937
21	1938
21	1939
21	1940
21	1941
21	1942
21	1943
21	1944
21	1945
21	1946
21	1947
21	1948
21	1949
21	1950
21	1951
21	1952
21	1953
21	1954
21	1955
21	1956
21	1957
21	1958
21	1959
21	1960
21	1961
21	1962
21	1963
21	1964
21	1965
21	1966
21	1967
21	1968
21	1969
21	1970
21	1971
21	1972
21	1973
21	1974
21	1975
21	1976
21	1977
21	1978
21	1979
21	1980
21	1981
21	1982
21	1983
21	1984
21	1985
21	1986
21	1987
21	1988
21	1989
21	1990
21	1991
21	1992
21	1993
21	1994
21	1995
21	1996
21	1997
21	1998
21	1999
21	2000
